1177;2060;2021;2014-05-23 17:24:14
1177;1984;1577;2014-05-23 17:26:26
1177;1984;1577;2014-05-23 17:30:56
1177;2060;2021;2014-05-23 18:17:32
1177;2879;1728;2014-05-23 18:29:36
1177;3009;1121;2014-05-23 18:54:06
1177;3253;3048;2014-05-24 16:55:11
1177;2297;1194;2014-05-25 09:33:31
1177;1862;1834;2014-05-26 09:15:43
1177;2416;1095;2014-05-26 09:45:32
1177;4850;1426;2014-05-26 11:27:14
1177;1427;1426;2014-05-31 22:56:45
1177;10809;1534;2014-06-19 18:33:51
4129;4079;3970;2014-05-24 19:46:17
2300;1323;1197;2014-05-21 21:57:52
2300;2934;2300;2014-05-22 22:49:07
2300;2934;2300;2014-05-23 13:37:58
2300;1812;1801;2014-05-23 14:36:42
2300;3224;2118;2014-05-23 14:37:58
2300;2943;1476;2014-05-23 14:39:23
2300;3253;3048;2014-05-23 14:41:37
2300;2595;1941;2014-05-23 14:45:44
2300;10960;1470;2014-06-11 21:02:59
2300;10645;1194;2014-06-11 21:07:12
2300;9056;2752;2014-06-11 21:08:29
2300;10914;2300;2014-06-11 22:53:26
2307;4741;4299;2014-05-26 00:09:54
2307;3023;3020;2014-05-26 00:13:23
2307;2308;2307;2014-05-26 10:37:40
2307;3313;1341;2014-05-26 10:44:08
2307;6197;2333;2014-05-27 22:50:38
3020;1892;1663;2014-05-25 22:53:32
5847;1909;1637;2014-05-28 00:30:57
2389;2408;2389;2014-05-24 21:55:04
2389;2219;1764;2014-05-24 22:36:26
2752;3313;1341;2014-05-24 15:07:18
2752;1354;1341;2014-05-24 15:10:21
2752;1437;1267;2014-05-24 15:11:03
2752;1869;1314;2014-05-24 15:11:32
2752;1725;1444;2014-05-24 15:14:21
2752;2051;2007;2014-05-24 15:15:50
2752;2649;1102;2014-05-24 15:16:43
2752;4075;2752;2014-05-26 14:12:21
2752;4305;1426;2014-05-26 14:19:00
2752;5044;1099;2014-05-26 14:29:02
2752;4708;2752;2014-05-27 17:33:11
2752;5406;1426;2014-05-27 19:55:14
2752;6394;1470;2014-05-28 12:10:52
2752;5140;1426;2014-05-28 20:43:07
2752;2791;2752;2014-06-01 00:26:41
2752;9414;2752;2014-06-06 20:35:18
2752;9056;2752;2014-06-12 16:00:11
2752;10985;1560;2014-06-15 19:49:04
1656;1668;1656;2014-05-23 22:37:20
1656;1990;1656;2014-05-23 23:50:17
1656;6231;5593;2014-05-29 18:41:59
1235;1305;1235;2014-05-24 09:57:32
1138;1154;1138;2014-05-19 18:08:28
1338;10985;1560;2014-06-17 21:21:08
1338;11888;1151;2014-06-17 21:22:06
1338;10661;2141;2014-06-17 21:23:00
2602;3104;2602;2014-05-23 19:12:20
2602;6257;1728;2014-05-31 07:17:57
2280;2869;2280;2014-05-30 19:28:56
2280;1660;1644;2014-05-30 19:41:23
2836;2852;2836;2014-05-22 21:56:17
1728;2336;1975;2014-05-22 23:12:23
1728;1862;1834;2014-05-22 23:13:49
1728;3598;2333;2014-05-23 21:38:29
1728;6402;1341;2014-05-30 13:17:29
1728;7335;2021;2014-05-30 21:30:29
1728;5093;1834;2014-05-30 21:38:46
1728;5613;1834;2014-05-30 21:39:46
1728;5604;1834;2014-05-30 21:40:57
1728;5234;2602;2014-05-30 21:43:18
1728;6877;2602;2014-05-30 21:44:56
1728;4090;4083;2014-05-30 21:52:42
1728;11287;1834;2014-06-12 22:04:24
1510;1401;1382;2014-05-21 09:38:17
1510;1756;1279;2014-05-22 09:53:39
1510;1892;1663;2014-05-22 09:59:55
1510;2355;2187;2014-05-23 11:18:04
1510;3104;2602;2014-05-23 11:24:47
1510;1297;1241;2014-05-23 22:27:15
1510;3378;1560;2014-05-25 20:08:16
1510;2649;1102;2014-05-25 20:26:41
1510;1009;987;2014-05-28 10:23:23
1241;1756;1279;2014-05-21 23:04:06
1241;1944;1941;2014-05-22 19:29:28
1241;1513;1510;2014-05-27 23:07:10
1241;6225;1241;2014-05-28 23:07:06
1534;2096;1534;2014-05-23 14:42:31
1534;2096;1534;2014-05-23 14:47:32
1534;3436;3090;2014-05-23 16:59:30
1534;3378;1560;2014-05-23 17:06:24
1534;2839;2106;2014-05-23 17:24:44
1534;3374;3338;2014-05-23 17:27:48
1534;3370;2126;2014-05-23 17:43:28
1534;3218;3173;2014-05-23 17:47:27
1534;3202;2970;2014-05-23 17:52:31
1534;2714;2126;2014-05-23 17:56:16
1534;2546;2460;2014-05-23 17:59:17
1534;1564;1534;2014-05-23 18:15:44
1534;3104;2602;2014-05-23 21:23:24
1534;2879;1728;2014-05-23 21:51:04
1534;2457;1125;2014-05-24 11:38:33
1534;1564;1534;2014-05-24 12:15:31
1534;4311;4299;2014-05-25 08:02:08
1534;2096;1534;2014-05-25 08:56:30
1534;1148;1099;2014-05-25 20:24:17
1534;1187;1180;2014-05-25 20:33:22
1534;1756;1279;2014-05-25 20:41:49
1534;1944;1941;2014-05-30 20:00:42
1534;7596;1476;2014-06-15 23:30:45
1534;11912;1476;2014-06-16 16:17:58
1534;8011;4695;2014-06-16 16:55:59
1534;10809;1534;2014-06-20 14:15:24
1534;9607;2141;2014-06-20 14:58:00
1534;9965;1798;2014-06-21 09:51:14
1534;13146;1534;2014-06-30 10:45:46
3917;7914;3733;2014-06-01 10:26:05
1006;2096;1534;2014-05-23 08:52:23
1006;3006;2476;2014-05-23 08:56:47
1006;3006;2476;2014-05-23 09:02:05
1006;3069;3066;2014-05-23 09:04:16
1006;2907;2502;2014-05-23 09:12:05
1006;2807;1224;2014-05-23 09:23:04
1006;1305;1235;2014-05-23 09:35:55
1006;3104;2602;2014-05-23 09:53:27
1006;3107;2970;2014-05-23 10:00:56
1006;2907;2502;2014-05-23 10:03:40
1006;2767;1743;2014-05-23 10:09:21
1006;2962;2836;2014-05-23 10:12:57
1006;2904;2377;2014-05-23 10:21:59
1006;2943;1476;2014-05-23 11:35:32
1006;2967;1267;2014-05-23 11:46:27
1006;2913;2262;2014-05-23 11:49:46
1006;2869;2280;2014-05-23 11:55:37
1006;2879;1728;2014-05-23 12:12:41
1006;2898;2866;2014-05-23 12:18:18
1006;2770;2720;2014-05-23 12:24:35
1006;2744;1633;2014-05-23 12:27:02
1006;2744;1633;2014-05-23 12:29:31
1006;1630;1092;2014-05-23 12:51:53
1006;1142;1114;2014-05-23 12:56:48
1006;2700;2688;2014-05-23 12:57:12
1006;1513;1510;2014-05-23 13:01:50
1006;2649;1102;2014-05-23 13:12:43
1006;2615;2025;2014-05-23 13:17:59
1006;1429;1382;2014-05-23 13:20:37
1006;2589;2552;2014-05-23 13:21:58
1006;2561;2558;2014-05-23 13:30:45
1006;2555;1684;2014-05-23 13:34:59
1006;1999;1560;2014-05-24 10:24:06
1006;2770;2720;2014-05-26 09:47:26
1006;2943;1476;2014-05-26 09:53:57
1006;2615;2025;2014-05-26 13:47:38
1006;2907;2502;2014-05-26 13:50:22
1006;2096;1534;2014-05-26 13:56:33
1006;2943;1476;2014-05-26 13:57:08
1006;1305;1235;2014-05-26 13:58:40
1006;2561;2558;2014-05-26 13:59:00
1006;2744;1633;2014-05-26 14:03:55
1006;2907;2502;2014-05-27 17:13:51
1006;4987;3250;2014-05-27 17:18:33
1006;5784;4122;2014-05-27 17:23:14
1006;5686;5625;2014-05-27 17:25:18
1006;4980;4925;2014-05-27 17:28:27
1006;4737;2223;2014-05-27 17:29:50
1006;5462;3542;2014-05-27 17:31:18
1006;5462;3542;2014-05-28 09:00:15
1006;6280;5847;2014-05-28 09:19:38
1006;6052;5277;2014-05-28 09:20:59
1006;2910;2300;2014-05-28 09:22:31
1006;5007;3917;2014-05-28 09:25:42
1006;1660;1644;2014-05-28 09:29:07
1006;4476;4445;2014-05-28 09:31:36
1006;5622;3480;2014-05-28 10:23:46
1006;5272;1808;2014-05-28 10:26:36
1006;4945;4922;2014-05-28 13:03:39
1006;4733;4566;2014-05-28 13:06:41
1006;4610;4594;2014-05-28 13:07:56
1006;4602;4574;2014-05-28 13:09:53
1006;6058;4631;2014-05-28 15:16:04
1006;4557;2044;2014-05-28 15:20:25
1006;4343;1633;2014-05-28 15:25:16
1006;4135;4129;2014-05-28 15:29:07
1006;4013;3573;2014-05-28 15:30:26
1006;3713;3524;2014-05-28 15:32:34
1006;3722;3694;2014-05-28 15:34:16
1006;2856;2855;2014-05-29 09:27:43
1006;2416;1095;2014-05-30 11:43:05
1006;7270;3057;2014-05-30 13:17:07
1006;7257;2476;2014-05-30 13:20:20
1006;7197;2439;2014-05-30 13:27:17
1006;7080;1092;2014-05-30 13:30:17
1006;7096;1317;2014-05-30 13:32:32
1006;7071;1066;2014-05-30 13:34:29
1006;5110;2262;2014-05-30 13:43:11
1006;6421;1510;2014-06-02 13:19:40
1006;9686;1560;2014-06-06 08:59:54
1006;9653;1180;2014-06-06 09:16:09
1006;9548;1276;2014-06-06 09:19:09
1006;9563;1066;2014-06-06 09:49:11
1006;9731;1206;2014-06-06 11:01:06
1006;9498;1743;2014-06-06 11:39:53
1006;10009;4366;2014-06-10 09:22:06
1006;9563;1066;2014-06-10 09:27:05
1006;9686;1560;2014-06-10 12:21:42
3098;4090;4083;2014-06-02 08:54:35
1348;1041;987;2014-05-20 09:38:36
1224;1041;987;2014-05-19 21:18:52
1224;2807;1224;2014-05-26 19:28:09
1224;2786;1224;2014-05-26 19:32:04
1224;9371;1224;2014-06-12 01:50:42
3619;4850;1426;2014-05-26 12:25:35
1228;1041;987;2014-05-19 21:41:44
2802;1041;987;2014-05-23 06:44:31
1633;2744;1633;2014-05-24 20:00:22
1633;2744;1633;2014-05-26 20:02:08
1426;2626;1792;2014-05-22 17:26:48
1426;2962;2836;2014-05-23 10:40:08
1426;2595;1941;2014-05-24 10:51:45
1426;3717;1467;2014-05-24 10:58:42
1426;2767;1743;2014-05-24 21:31:23
1426;4637;4418;2014-05-25 19:56:00
1426;4311;4299;2014-05-25 20:30:56
1426;4075;2752;2014-05-26 11:20:16
1426;5264;1099;2014-05-26 22:02:29
1426;4708;2752;2014-05-27 17:00:29
1426;6375;2106;2014-05-29 14:12:21
1426;4878;3048;2014-05-29 14:16:33
1426;9414;2752;2014-06-06 20:15:50
1426;4090;4083;2014-06-14 22:39:08
3513;4452;4445;2014-05-30 20:31:21
3513;7032;2731;2014-05-30 20:44:43
3513;5622;3480;2014-05-30 20:44:59
3513;7143;3513;2014-05-31 09:42:52
3513;7184;2377;2014-06-03 19:47:11
3513;8773;3513;2014-06-03 22:27:33
2688;2689;2688;2014-05-22 17:37:55
2688;1041;987;2014-05-23 14:01:33
2688;5755;1798;2014-05-27 19:37:42
3941;5668;3941;2014-05-27 09:41:28
3941;5668;3941;2014-05-27 09:42:43
6683;1002;987;2014-06-05 22:37:01
1213;1041;987;2014-05-19 20:52:38
1213;1041;987;2014-05-20 17:29:28
1213;1041;987;2014-05-20 17:34:44
1213;1270;1235;2014-06-04 21:58:26
1213;9056;2752;2014-06-12 15:32:49
1213;11359;1267;2014-06-12 16:50:53
1213;10753;1633;2014-06-12 17:02:00
1125;2879;1728;2014-05-23 21:32:55
1125;4090;4083;2014-05-24 17:50:28
1125;5700;1941;2014-05-28 16:55:54
1125;6516;1125;2014-05-28 19:11:39
1125;6516;1125;2014-05-29 22:05:01
3524;4090;4083;2014-05-30 23:27:40
2122;1323;1197;2014-05-21 18:22:01
4445;12602;1633;2014-06-19 10:45:58
4445;9252;1633;2014-06-19 10:49:03
3173;6301;5847;2014-05-28 08:08:59
3173;2585;1470;2014-05-28 08:12:25
3173;2585;1470;2014-05-28 08:14:34
3173;6270;1570;2014-05-28 08:17:22
4605;10177;1426;2014-06-15 18:42:23
13042;13045;13042;2014-06-24 05:58:07
3542;5462;3542;2014-05-27 20:55:59
2215;2265;2215;2014-05-22 13:07:22
2215;2265;2215;2014-05-22 13:11:00
2215;2265;2215;2014-05-22 22:44:36
2215;2943;1476;2014-05-23 20:54:22
2215;2767;1743;2014-05-23 21:03:27
2215;2265;2215;2014-05-23 21:33:07
1180;1041;987;2014-05-19 19:02:43
1180;1009;987;2014-05-30 14:10:20
2025;3202;2970;2014-05-23 13:57:01
2025;2615;2025;2014-05-23 14:24:06
2025;1685;1684;2014-05-24 07:26:38
2025;1664;1663;2014-05-25 18:20:09
1519;1880;1519;2014-05-22 22:45:29
1519;9378;2502;2014-06-13 21:41:52
2021;2879;1728;2014-05-31 07:53:53
2106;2907;2502;2014-05-23 15:58:23
2106;2907;2502;2014-05-23 16:02:18
2106;2839;2106;2014-05-23 22:32:22
2106;4850;1426;2014-05-29 15:48:25
2106;6251;3761;2014-05-29 15:52:01
1743;2595;1941;2014-05-23 16:20:18
1743;3347;3338;2014-05-23 16:37:28
1743;2039;1426;2014-05-24 13:00:52
1743;2595;1941;2014-05-24 13:31:04
1743;2943;1476;2014-05-25 12:43:33
1743;2265;2215;2014-05-25 12:49:48
1743;2770;2720;2014-05-25 12:55:09
1743;2770;2720;2014-05-25 13:00:44
1743;2767;1743;2014-05-26 14:14:54
1743;3510;1557;2014-05-26 14:29:18
1743;6048;1476;2014-05-27 23:10:43
1743;2943;1476;2014-05-27 23:18:02
1743;7596;1476;2014-05-30 23:19:09
1743;3510;1557;2014-06-01 19:22:33
1743;9371;1224;2014-06-05 07:38:16
1743;9378;2502;2014-06-05 18:45:24
4083;3665;1125;2014-05-24 16:58:45
4083;7351;3573;2014-05-30 18:36:46
4083;6013;3098;2014-05-30 18:38:33
4083;7624;3524;2014-05-30 22:30:48
4083;7143;3513;2014-05-30 22:31:42
4083;9965;1798;2014-06-07 19:17:32
4083;1427;1426;2014-06-14 15:04:13
1095;1041;987;2014-05-19 16:38:24
1095;1850;1095;2014-05-22 09:40:15
1095;1401;1382;2014-05-23 21:48:41
1095;1850;1095;2014-05-23 22:13:22
1095;1850;1095;2014-05-25 01:30:52
1095;1429;1382;2014-05-25 01:33:29
1095;2416;1095;2014-05-26 22:25:20
1095;5769;4445;2014-05-27 17:33:23
1095;5755;1798;2014-05-27 23:31:36
1095;2983;1095;2014-05-28 21:47:05
1095;5700;1941;2014-05-28 21:50:31
1095;1850;1095;2014-05-28 23:28:39
1095;2416;1095;2014-05-30 12:22:06
4242;3491;3048;2014-05-24 23:45:27
3066;3084;3066;2014-05-24 09:11:01
3733;3929;3733;2014-05-24 19:26:37
3733;5058;3917;2014-05-31 09:50:09
3733;4759;1114;2014-05-31 09:59:09
3733;7914;3733;2014-06-01 22:05:21
4695;6478;1534;2014-06-11 00:09:51
4695;11616;4445;2014-06-14 00:28:45
4695;4557;2044;2014-06-14 00:41:05
4695;4737;2223;2014-06-14 01:17:31
1058;1041;987;2014-05-19 15:54:34
1194;2297;1194;2014-05-25 12:47:25
1194;10914;2300;2014-06-11 21:33:56
1194;10645;1194;2014-06-12 21:39:29
1197;1323;1197;2014-05-20 14:45:34
1197;1334;1197;2014-05-21 20:47:36
1197;1209;1197;2014-05-22 14:04:39
1197;2652;1197;2014-05-22 15:02:57
1197;1323;1197;2014-05-24 20:19:20
1197;4169;3761;2014-05-24 20:35:18
1114;2039;1426;2014-05-22 20:36:22
1114;3632;1675;2014-05-23 23:54:02
1114;3491;3048;2014-05-24 14:53:22
1114;3491;3048;2014-05-24 14:57:27
1114;3929;3733;2014-05-24 15:12:19
4594;3444;1121;2014-06-03 20:25:31
1560;2096;1534;2014-05-24 14:48:49
1560;1297;1241;2014-05-25 08:10:43
1560;5755;1798;2014-05-27 15:01:45
1560;4688;1671;2014-05-28 08:13:54
1560;2791;2752;2014-05-31 22:20:59
2502;2907;2502;2014-05-23 15:36:34
2502;2839;2106;2014-05-24 20:39:14
2502;5400;2873;2014-05-27 00:29:16
2502;2907;2502;2014-05-27 17:08:44
2502;2907;2502;2014-05-27 17:11:29
2502;4764;3020;2014-05-27 19:14:05
2502;9378;2502;2014-06-05 21:25:39
2873;5400;2873;2014-05-27 00:19:39
2873;5539;3761;2014-05-27 00:24:12
2873;2907;2502;2014-05-27 00:42:09
1279;1297;1241;2014-05-20 22:35:00
2720;2767;1743;2014-05-24 19:12:31
2720;2770;2720;2014-05-25 09:02:13
2640;2096;1534;2014-05-23 00:03:31
1276;1354;1341;2014-05-20 18:32:51
1276;1664;1663;2014-05-20 21:29:54
2333;3598;2333;2014-05-24 23:34:58
1801;1812;1801;2014-05-23 22:59:51
1801;2946;2300;2014-05-23 23:13:40
2126;3370;2126;2014-05-23 15:03:45
2126;8160;2126;2014-06-03 16:57:05
1975;3009;1121;2014-05-23 15:52:49
1975;2879;1728;2014-05-23 15:57:37
1975;2585;1470;2014-05-24 21:36:45
1341;1354;1341;2014-05-23 14:23:45
1341;2595;1941;2014-05-23 14:29:22
1341;2308;2307;2014-05-23 14:32:01
1341;3313;1341;2014-05-23 20:34:12
1341;1354;1341;2014-05-24 07:33:28
1341;6402;1341;2014-05-30 15:50:00
1341;7001;1656;2014-05-30 17:13:02
1341;1427;1426;2014-05-31 20:04:58
1473;1041;987;2014-05-21 23:03:13
1476;2943;1476;2014-05-23 13:35:06
1476;2265;2215;2014-05-23 13:47:50
1476;1148;1099;2014-05-24 00:01:41
1476;2943;1476;2014-05-24 00:56:05
1476;2943;1476;2014-05-24 00:57:34
1476;3510;1557;2014-05-24 17:28:51
1476;2767;1743;2014-05-24 17:36:44
1476;1909;1637;2014-05-24 17:43:59
1476;5391;1743;2014-05-27 20:45:51
1476;2943;1476;2014-05-27 20:47:04
1476;2943;1476;2014-05-27 20:57:25
1476;10960;1470;2014-06-15 14:52:22
1476;9324;4129;2014-06-15 15:23:28
1476;1564;1534;2014-06-15 15:39:36
1476;9181;1470;2014-06-19 21:51:33
1684;4390;3941;2014-05-26 21:18:00
1684;4839;3810;2014-05-26 21:21:45
1684;5333;1684;2014-05-29 15:53:18
1361;1041;987;2014-05-20 12:08:21
1479;8714;1479;2014-06-02 21:52:46
1577;3370;2126;2014-05-23 16:57:19
1577;5769;4445;2014-05-27 18:20:27
1577;13146;1534;2014-06-28 13:59:07
1577;13208;1092;2014-07-04 16:41:01
1764;1354;1341;2014-05-21 19:12:50
1764;2060;2021;2014-05-21 21:03:42
1764;2408;2389;2014-05-25 20:08:03
