4.586375828544229649e-01 2.407542164923614225e-01 2.140797317419970980e-01 8.214817440433501428e-02 9.455791363299603791e-01 2.619347863672905508e+00 4.561878563922662222e-01 3.261306398993633060e-01 2.262915125381817494e-01 2.223099770046971743e-07 4.850335262625561361e-01 9.191380031317059052e-02 4.692797686647161570e-01 2.518873038906589423e-01 2.874483750893143679e+02
5.021428087521915273e-01 1.060895824014780331e+00 2.186417593632367373e-01 3.951812738123702817e-01 2.273033420251054260e+00 1.401137280864547474e+00 2.811697280087258055e-01 3.791424834111655429e+00 2.542860534247306514e-01 5.884050406256174579e-03 2.209130777746023400e-01 7.571676512384089008e-01 7.776142525478609846e-01 1.042302804626120682e-01 5.124103271096981871e+02
3.481768845849047556e-01 1.157606808189418635e+00 2.066288887642538374e-01 1.588256346054991719e-01 1.072633354512513959e+00 2.485055280450902071e+00 4.231371269025901438e-01 3.096153005833184868e-01 1.701395462732924746e-01 7.728570877036498692e-03 3.246000910937015815e-01 4.658273871394024157e-01 4.883260661688270665e-01 5.129772471372997522e-01 1.309333134926480170e+03
4.096720729145626461e-01 8.546196697424426336e-01 1.944409117145270705e-01 3.832991240605825023e-02 1.389962479380256521e+00 1.561557191005958245e+00 4.128616341903341702e-01 5.357794968163507622e-03 1.994860052725613564e-01 5.154828108188778436e-03 2.947360658952631329e-01 5.472868202745074795e-01 4.709590221071822125e-01 1.681257230504464850e+00 2.761225035141222179e+03
5.866853003079988138e-01 8.281513608862560716e-01 1.925145268772522067e-01 1.431305222980195635e-01 3.983088052390967526e+00 1.165626758113566419e+00 4.391575897172920739e-01 2.720212269690224227e-01 2.465117654610531617e-01 6.311780385150474355e-03 1.472940825287112343e-01 7.104773076988420977e-01 4.383723094599639714e-01 5.261734406850381296e-01 5.999282878131174584e+03
9.365263161591539376e-01 1.160877901156261993e+00 2.092358519539309625e-01 1.038052084449076103e-02 2.317058419477582731e+01 1.584577715125250919e+00 2.572966561953348164e-01 1.222743710167710951e+01 2.737315570636505990e-01 1.022510115936743451e-02 4.041876149028251347e-02 7.326102658615907259e-01 8.132064895748905009e-01 8.489531173353550295e-04 1.465529032971052038e+04
